Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,p 3 contact mkb gezagvoerder drone world port center wilhelminakade rotterdam 171692,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2024-01-02,12:45:31
brandweer,p 2 graag telefonisch contact mkb.,Brandweer met gepaste spoed,2024-01-02,12:45:07
brandweer,p 1 blb-01 ongeval wegvervoer tunnelbuis a73 li roertunnel a73 li - roertunnel roermond 235379 235371,Geen beschrijving beschikbaar,2024-01-02,12:44:41
brandweer,p 1 blb-01 ongeval wegvervoer tunnelbuis a73 li roertunnel a73 li - roertunnel roermond 235191 235169 235131 235331,Geen beschrijving beschikbaar,2024-01-02,12:41:58
brandweer,p 1 ongeval wegvervoer letsel pieter calandlaan amsterdam,Ongeval met letsel op Pieter Calandlaan in Amsterdam,2024-01-02,12:41:37
brandweer,p 2 bnn-01 dienstverlening ve gs: 1 kazerne lemmer albert koopmanstraat lemmer 026628,Brandweer met gepaste spoed naar Albert Koopmanstraat in Lemmer,2024-01-02,12:40:47
politie,graag telefonisch contact oc on politie 716,Politie,2024-01-02,12:49:14
politie,graag telefonisch contact oc on politie 653,Politie,2024-01-02,12:47:01
politie,aanrijding letsel a73 li - roertunnel roermond,Politie naar A73 in Roermond voor ongeval met letsel,2024-01-02,12:44:16
politie,2 ongeval wegvervoer materieel vondelingenweg vondelingenplaat rda icnum 3831,Politie  voor Ongeval Wegvervoer Materieel,2024-01-02,12:43:29
politie,"aanrijding letsel a73 li - roertunnel 15,1 roermond",Politie naar A73 in Roermond voor ongeval met letsel,2024-01-02,12:41:14
trauma,a1 ambu 08993 hv weg letsel a73 li - roertunnelroermond rit 1684,Traumaheli naar A73 voor ongeval met letsel,2024-01-02,12:47:33
trauma,a1 13901 pieter calandlaan 1060 amsterdam 493,Geen beschrijving beschikbaar,2024-01-02,12:44:32
brandweer,p 2 bdh-03 brandgerucht hasseltsestraat 's-gravenhage 157130,Brandgerucht op Hasseltsestraat in Den Haag,2024-01-02,13:07:42
brandweer,p 2 bdh-02 stank/hind. lucht withenluststraat zwammerdam 162231,Brandweer met gepaste spoed naar Withenluststraat in Zwammerdam,2024-01-02,13:05:00
brandweer,p 1 bijstand kazerne hoogvliet rotterdam b butaanweg hoogvliet rotterdam 171682,Brandweer met spoed,2024-01-02,13:04:29
brandweer,p 1 bmd-03 reanimatie edisonstraat hilversum 147163,Geen beschrijving beschikbaar,2024-01-02,13:03:44
brandweer,p 1 basis pel.1 bijstand bp voordaan bst a27 re groenekan 091832 098494 099191 093632 090432 093932,Brandweer met spoed naar A27 in Groenekan,2024-01-02,13:02:33
brandweer,p 2 blb-02 stormschade noorderbrugsingel maastricht 243451,Stormschade in Maastricht,2024-01-02,13:02:20
brandweer,telefonisch contact caco svp,Brandweer,2024-01-02,13:02:08
brandweer,p 2 blb-02 stormschade noorderbrugsingel maastricht 243231,Geen beschrijving beschikbaar,2024-01-02,13:01:42
brandweer,p 2 bob-01 brandgerucht lunet zorg willem schorerstraat eindhoven 222431,Geen beschrijving beschikbaar,2024-01-02,13:00:03
brandweer,p 2 brt-05 oms brandmelding herman frantsenhuis 3 azaleastraat vlaardingen 179231,Automatisch brandalarm op Azaleastraat in Vlaardingen,2024-01-02,12:55:56
brandweer,p 1 bdh-01 ass. ambu laan van meerdervoort 's-gravenhage 157750,Brandweer met spoed naar Laan in Den Haag,2024-01-02,12:54:48
brandweer,p 2 bad-02 br buiten dwergplanetenbaan amsterdam 132131,Buitenbrand op Dwergplanetenbaan in Amsterdam,2024-01-02,12:53:31
brandweer,p 2 bdh-07 dier te water nieuwe weg voorschoten 155170,Dier te water in Voorschoten,2024-01-02,12:51:39
brandweer,p 2 bnn-01 dienstverlening kazerne lemmer albert koopmanstraat lemmer,Brandweer met gepaste spoed naar Albert Koopmanstraat in Lemmer,2024-01-02,12:50:57
brandweer,p 1 bdh-01 ass. ambu tilassistentie laan van meerdervoort 's-gravenhage 159638,Assistentie ambulance op Laan in Den Haag,2024-01-02,12:50:10
brandweer,graag opkomen kazerne ivm aflos grote brand rutten. tel. contact mkb.,Brandweer naar Rutten  grote brand,2024-01-02,12:49:18
politie,aanrijding letsel hoenderstraat maastricht,Politie naar Hoenderstraat in Maastricht voor ongeval met letsel,2024-01-02,12:58:48
brandweer,p 1 bad-01 ass. ambu afhijsen vrolikstraat amsterdam 133451 133431,Assistentie ambulance voor afhijsen patiënt op Vrolikstraat in Amsterdam,2024-01-02,13:36:26
brandweer,p 2 bon-03 br nacontrole auto europalaan winterswijk 066531,Nacontrole op Europalaan in Winterswijk,2024-01-02,13:35:41
brandweer,p 2 brt-02 oms brandmelding parkeergarage sportboulevard amnesty international dordrecht 186632,Automatisch brandalarm in Dordrecht,2024-01-02,13:35:18
brandweer,p 1 bon-01 br overige geb. parkeergarage parkeergarage winkels en parkeervoorziening burgemeester van nis doetinchem 066132,Brandweer met spoed naar Doetinchem,2024-01-02,13:32:19
brandweer,p 2 br buiten kerkstraat nieuwland 097031,Buitenbrand op Kerkstraat in Nieuwland,2024-01-02,13:28:35
brandweer,intrekken alarm brw br bijeenkomst restaurant leuk nieuwe laagzijde schagen,Brandweer met spoed naar Nieuwe Laagzijde in Schagen  loos alarm,2024-01-02,13:27:18
brandweer,p 1 bnh-02 br bijeenkomst nieuwe laagzijde schagen 104851 106593 105630 105636,Brandweer met spoed naar Nieuwe Laagzijde in Schagen,2024-01-02,13:25:35
brandweer,p 3 brt-06 uitval nutsvoorz. elektriciteit madelief hoogvliet rotterdam 179992 179094,Brandweer zonder spoed naar Madelief in Hoogvliet Rotterdam,2024-01-02,13:16:17
brandweer,!test,Geen beschrijving beschikbaar,2024-01-02,13:16:12
brandweer,p 2 intrekken alarm brw br buiten burgemeester in 't veldpark zaandam,Buitenbrand in Zaandam,2024-01-02,13:15:27
brandweer,p 2 bnh-01 br buiten burgemeester in 't veldpark zaandam 118034,Buitenbrand in Zaandam,2024-01-02,13:14:57
brandweer,spoed ambu,Brandweer,2024-01-02,13:11:55
politie,aanrijding letsel straelseweg venlo,Politie naar Straelseweg in Venlo voor ongeval met letsel,2024-01-02,13:39:55
politie,aanrijding letsel noord binnensingel venlo,Politie naar Noord Binnensingel in Venlo voor ongeval met letsel,2024-01-02,13:38:42
politie,aanrijding letsel prinsessesingel venlo,Politie naar Prinsessesingel in Venlo voor ongeval met letsel,2024-01-02,13:31:55
politie,ongeval wegvervoer letsel afrit a58 re - best 7 best,Politie naar A58 in Best voor ongeval met letsel,2024-01-02,13:31:09
politie,"aanrijding letsel n280 - rijksweg zuid,1 kelpen-oler",Politie naar Rijksweg Zuid in Kelpen-Oler voor ongeval met letsel,2024-01-02,13:21:52
politie,2 ongeval wegvervoer materieel matlingeweg rotterdam icnum 3898,Politie naar Matlingeweg in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-02,13:20:12
politie,2 ongeval wegvervoer materieel banierstraat zm$terdam icnum 3895,Politie  voor Ongeval Wegvervoer Materieel,2024-01-02,13:19:46
politie,2 ongeval wegvervoer materieel banierstraat rotterdam icnum 3895,Politie naar Banierstraat in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-02,13:19:46
trauma,a1 dia: ja ambu 17992 meropestraatjl hoek van holland hoekvh bon 879,Traumaheli naar Meropestraat in Hoek Van Holland,2024-01-02,13:32:20
brandweer,p 1 bon-06 br woning feithenhofweg nunspeet 061641,Woningbrand op Feithenhofweg in Nunspeet,2024-01-02,13:55:05
brandweer,p 2 bad-03 liftopsluiting amsta de raak dr. h. colijnstraat amsterdam 132531,Geen beschrijving beschikbaar,2024-01-02,13:54:37
brandweer,p 2 bad-02 stormschade easy hotel arena johan cruijff boulevard amsterdam 134151 134131,Stormschade in Amsterdam,2024-01-02,13:54:03
brandweer,p 1 bzb-01 hv elektrocutie ovd-b raadhuisstraat raamsdonk 205092,Brandweer met spoed naar Raadhuisstraat in Raamsdonk,2024-01-02,13:47:03
brandweer,p 1 bzb-01 br woning raadhuisstraat raamsdonk 205233,Woningbrand op Raadhuisstraat in Raamsdonk,2024-01-02,13:47:03
brandweer,p 2 blb-01 dier in problemen dorpstraat oirsbeek 244241,Dier in problemen op Dorpstraat in Oirsbeek,2024-01-02,13:46:33
brandweer,p 1 bon-04 ass. ambu afhijsen graafse ringweg nijmegen 082151,Assistentie ambulance voor afhijsen patiënt op Graafse Ringweg in Nijmegen,2024-01-02,13:46:05
brandweer,p 2 bmd-03 brandgerucht betreft: oms budgethotel festijn culinair - hoofdgebouw/overig almere 254132,Brandgerucht in Almere,2024-01-02,13:45:48
brandweer,p 2 bzb-02 liftopsluiting gastakker breda 203132,Assistentie bij liftopsluiting op Gastakker in Breda,2024-01-02,13:45:24
brandweer,p 1 bnh-20 oms brandmelding hangar 11 kantoor zuideinde schiphol 129230,Automatisch brandalarm op Zuideinde in Schiphol,2024-01-02,13:45:22
brandweer,p 2 bon-05 hv letsel leeghwaterstraat ede 072731,Ongeval met letsel op Leeghwaterstraat in Ede,2024-01-02,13:42:48
brandweer,"proefalarm, geen inzet apeldoorn 062624 062682 062641",Brandweer met spoed naar Apeldoorn  loos alarm,2024-01-02,13:42:18
politie,aanrijding letsel leunseweg venray,Geen beschrijving beschikbaar,2024-01-02,13:56:22
politie,"ongeval wegvervoer letsel n2 re - randwg eindhoven 157,1 m eindhoven",Politie naar Eindhoven voor ongeval met letsel,2024-01-02,13:53:24
politie,2 ongeval wegvervoer materieel goereesestraat rotterdam icnum 3944,Politie naar Goereesestraat in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-02,13:52:35
politie,ongeval wegvervoer letsel huize ignatius tongelresestraataw eindhoven,Politie naar Tongelresestraat in Eindhoven voor ongeval met letsel,2024-01-02,13:51:22
politie,aanrijding letsel duisterweg bornberg amersfoort,Politie naar Bornberg in Amersfoort voor ongeval met letsel,2024-01-02,13:44:22
trauma,a1 13991 ravenhorst rotterdam 523 regio 17,Traumaheli naar Ravenhorst in Rotterdam,2024-01-02,13:57:22
trauma,a1 ambu 08993 ongeval raamsdonk raadhuisstraat rit 1750,Traumaheli naar Raadhuisstraat in Raamsdonk,2024-01-02,13:46:30
brandweer,p 2 bob-01 dier in put/kelder werstkant berlicum 210091 210431 210473,Geen beschrijving beschikbaar,2024-01-02,14:21:06
brandweer,p 1 ongeval wegvervoer letsel gondel amstelveen,Ongeval met letsel op Gondel in Amstelveen,2024-01-02,14:18:25
brandweer,p 1 bon-03 oms gev. stof brinky poultry kerkdennen ermelo 061241,Automatisch brandalarm op Kerkdennen in Ermelo,2024-01-02,14:16:35
brandweer,p 1 blb-03 dienstverlening attractiepark toverland toverlaan sevenum 233291,Brandweer met spoed naar Toverlaan in Sevenum,2024-01-02,14:15:18
brandweer,p 2 bon-01 br container rabbit racing zaagmolenpad doetinchem 066132,Buitenbrand (container) op Zaagmolenpad in Doetinchem,2024-01-02,14:15:07
brandweer,p 2 br container ondergronds parijsboulevard utrecht 094431,Buitenbrand (container) op Parijsboulevard in Utrecht,2024-01-02,14:14:18
brandweer,p 2 veb-92 dienstverlening ve gs: 2 meting kazerne lemmer albert koopmanstraat lemmer 026328,Brandweer met gepaste spoed naar Albert Koopmanstraat in Lemmer,2024-01-02,14:14:07
brandweer,p 2 blb-03 dienstverlening attractiepark toverland toverlaan sevenum 233251 232431,Geen beschrijving beschikbaar,2024-01-02,14:11:02
brandweer,p 2 bdh-01 dier in problemen renbaan duindigt waalsdorperlaan wassenaar 159633,Dier in problemen op Duindigt in Wassenaar,2024-01-02,14:10:01
brandweer,p 3 contact mkb world port center wilhelminakade rotterdam 179201,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2024-01-02,14:02:58
brandweer,p 1 blb-02 br wegvervoer auto egelantier geleen 244631,Voertuigbrand op Egelantier in Geleen,2024-01-02,14:01:55
brandweer,p 1 ongeval wegvervoer letsel weesperzijde amsterdam,Ongeval met letsel op Weesperzijde in Amsterdam,2024-01-02,14:00:52
brandweer,p 2 bon-07 liftopsluiting ratelplein epe 062231,Assistentie bij liftopsluiting op Ratelplein in Epe,2024-01-02,13:59:05
brandweer,p 2 bon-07 liftopsluiting ratelplein epp062231,Geen beschrijving beschikbaar,2024-01-02,13:59:05
politie,"ongeval/wegvervoer/letsel prio 1 hoogeveen a28 re - kp hoogeveen 134,6 v",Ongeval met letsel op A28 in Hoogeveen,2024-01-02,14:18:12
politie,1 ongeval wegvervoer materieel maashaven o.z. rotterdam icnum 3994,Politie naar Maashaven O.z. in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-02,14:18:01
politie,2 ongeval wegvervoer materieel vuurplaat rotterdam icnum 3986,Politie naar Vuurplaat in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-02,14:15:48
politie,"aanrijding letsel ecall:  n18 li - varsseveldseweg,5 harreveld 4902",Politie naar Varsseveldseweg in Harreveld voor ongeval met letsel,2024-01-02,14:06:19
brandweer,p 1 bnn-02 ongeval gaslekkage binnen kleine bergstraat groningen 013593 011832,Gaslek op Kleine Bergstraat in Groningen,2024-01-02,14:24:47
brandweer,p 1 bon-05 ass. ambu tilassistentie hummelingen tuk 041231,Assistentie ambulance op Hummelingen in Tuk,2024-01-02,14:21:41
brandweer,p 1 bad-02 middel br br woning j.c. schroderstraat amsterdam 139091,Geen beschrijving beschikbaar,2024-01-02,14:41:56
brandweer,p 1 bad-02 br woning j.c. schroderstraat amsterdam 132651 132531 132631,Woningbrand op J.C. Schröderstraat in Amsterdam,2024-01-02,14:40:10
brandweer,graag contact meldkamer oost nederland,Brandweer,2024-01-02,14:40:03
brandweer,p 3 contact mkb ovd-bz mkb rotterdam wilhelminakade rotterdam,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2024-01-02,14:39:52
brandweer,graag contact mkon,Brandweer,2024-01-02,14:39:42
brandweer,p 1 bad-01 ass. politie deur openen waalstraat amsterdam 133531,Brandweer met spoed naar Waalstraat in Amsterdam  assistentie politie,2024-01-02,14:39:05
brandweer,gaarne telefonisch contact mk-b,Brandweer,2024-01-02,14:34:27
brandweer,p 1 bnn-03 br bijgebouw speenkruidstraat assen 038260 038293 038231,Brand in bijgebouw op Speenkruidstraat in Assen,2024-01-02,14:52:24
brandweer,p 2 bnh-01 oms brandmelding wooncomplex lyceumhof molukkenstraat den helder 104432,Automatisch brandalarm op Molukkenstraat in Den Helder,2024-01-02,14:50:39
brandweer,p 1 blb-03 dienstverlening attractiepark toverland toverlaan sevenum 231451,Brandweer met spoed naar Toverlaan in Sevenum,2024-01-02,14:50:37
brandweer,p 2 blb-02 brandgerucht zorggroep hilzijn bergerweg horn 235169 235131,Brandgerucht op Bergerweg in Horn,2024-01-02,14:50:29
brandweer,p 2 graag even tel contact ac! dienstverlening kazerne lemmer albert koopmanstraat lemmer,Geen beschrijving beschikbaar,2024-01-02,14:49:42
brandweer,p 2 bob-03 br buiten refelingse heide nuenen 222331,Buitenbrand op Refelingse Heide in Nuenen,2024-01-02,15:09:50
brandweer,p 2 blb-04 wateroverlast de hees merselo 236169,Wateroverlast op De Hees in Merselo,2024-01-02,15:07:56
brandweer,p 2 brt-02 luid/optisch alarm maltaplein rotterdam 163731,Brandweer met gepaste spoed naar Maltaplein in Rotterdam,2024-01-02,15:05:10
brandweer,p 2 bnn-04 br buiten de waard groningen 011831,Buitenbrand op De Waard in Groningen,2024-01-02,15:04:22
brandweer,ac-b graag tel.contac@ meldkamer brandweer,Brandweer,2024-01-02,15:02:53
brandweer,ac-b graag tel.contact meldkamer brandweer,Brandweer,2024-01-02,15:02:53
brandweer,graag tel contact mkb,Brandweer,2024-01-02,15:01:40
brandweer,"goedemiddag, gaarne contact mkb",Brandweer,2024-01-02,15:00:05
brandweer,p 2 uitval nutsvoorz. keenseweg etten-leur,Brandweer met gepaste spoed naar Keenseweg in Etten-Leur,2024-01-02,14:59:22
brandweer,p 1 brt-01 stank/hind. lucht gaslucht binnen ovd-b jacques perkstraat gorinchem 189493 188132,Gaslucht op Jacques Perkstraat in Gorinchem,2024-01-02,14:58:39
brandweer,graag tel contact mkb,Brandweer,2024-01-02,14:58:21
brandweer,p 1 bijstand inzet op gr. hoogte redteam hoogte toverlaan sevenum 225073,Brandweer met spoed naar Toverlaan in Sevenum,2024-01-02,14:53:46
politie,2 ongeval wegvervoer letsel nieuwe binnenweg rotterdam icnum 4055,Politie naar Nieuwe Binnenweg in Rotterdam voor ongeval met letsel,2024-01-02,15:05:52
trauma,a1 mmt 13991 randwijcklaan amstelveen 557,Traumaheli naar Randwijcklaan in Amstelveen,2024-01-02,15:09:03
trauma,a1 ambu 17992 govert bidloostraatxg 's-gravenhage sgravh bon 929,Traumaheli naar Govert Bidloostraat in Den Haag,2024-01-02,15:07:13
brandweer,p 2 bob-05 co-melder hertewissel oss 213131,Brandweer met gepaste spoed naar Hertewissel in Oss,2024-01-02,15:24:57
brandweer,p 1 stank/hind. lucht gaslucht binnen jacques perkstraat gorinchem,Gaslucht op Jacques Perkstraat in Gorinchem,2024-01-02,15:23:22
brandweer,p 1 brt-01 stank/hind. lucht gaslucht binnen ovd-bz ovd-b jacques perkstraat gorinchem 189894,Gaslucht op Jacques Perkstraat in Gorinchem,2024-01-02,15:22:28
brandweer,p 1 bdh-01 br woning sandenburgstraat 's-gravenhage 157650 157630 159638 159591 159661,Woningbrand op Sandenburgstraat in Den Haag,2024-01-02,15:22:03
brandweer,p 3 bon-01 wateroverlast tuinstraat voorst voorst 063741,Wateroverlast op Tuinstraat in Voorst,2024-01-02,15:17:01
brandweer,p 2 intrekken alarm brw brandgerucht trespa international wetering weert,Brandgerucht op Wetering in Weert,2024-01-02,15:16:20
brandweer,p 2 bob-04 wateroverlast binnen koninginnehof blok 2 kluisstraat helmond 223231,Wateroverlast op Kluisstraat in Helmond,2024-01-02,15:15:59
brandweer,p 2 brt-03 wateroverlast baan rotterdam 170631,Wateroverlast op Baan in Rotterdam,2024-01-02,15:15:16
brandweer,p 2 blb-01 brandgerucht trespa international wetering weert 234469 234431,Brandgerucht op Wetering in Weert,2024-01-02,15:14:37
brandweer,p 1 bmd-03 ongeval gaslekkage buiten jan steenlaan naarden 147041,Gaslek op Jan Steenlaan in Naarden,2024-01-02,15:12:20
politie,aanrijding letsel parallelweg leerdam,Politie naar Parallelweg in Leerdam voor ongeval met letsel,2024-01-02,15:12:05
politie,ongeval/wegvervoer/letsel prio 1 drachten torenstraat,Ongeval met letsel op Torenstraat in Drachten,2024-01-02,15:11:33
brandweer,p 1 bnn-05 br wegvervoer auto stuurhut groningen 011831,Voertuigbrand op Stuurhut in Groningen,2024-01-02,15:32:50
brandweer,p 1 bdh-03 br woning gezondheidscentrum vijfhoek vaillantplein 's-gravenhage 159650 157830 159631 159591 159662,Woningbrand op Vaillantplein in Den Haag,2024-01-02,15:29:45
brandweer,p 1 bdh-02 brandgerucht prinses margrietlaan voorschoten 164430,Brandgerucht op Prinses Margrietlaan in Voorschoten,2024-01-02,15:27:22
politie,ongeval/wegvervoer/letsel prio 1 beilen eursing,Ongeval met letsel op Eursing in Beilen,2024-01-02,15:30:40
politie,aanrijding letsel lijsterstraat deurningerstraat enschede 5113,Politie naar Lijsterstraat in Enschede voor ongeval met letsel,2024-01-02,15:29:52
politie,1 mlgeval wegvervoer letsel van hoochstratenweg rotterdam icnum 4095,Geen beschrijving beschikbaar,2024-01-02,15:28:54
politie,1 ongeval wegvervoer letsel van hoochstratenweg rotterdam icnum 4095,Geen beschrijving beschikbaar,2024-01-02,15:28:54
politie,1 ongeval wegvervoer van hmichstratenweg rotterdam icnum 4095,Politie naar Rotterdam,2024-01-02,15:28:31
politie,1 ongeval wegvervoer van hoochstratenweg rotterdam icnum 4095,Politie naar Rotterdam,2024-01-02,15:28:31
politie,1 ongeval wegvervoer letsel van hoochstratenweg rotterdam icnum 4094,Politie naar Rotterdam voor ongeval met letsel,2024-01-02,15:28:02
politie,1 ongeval wegvervoer letsel willem van gelderstraat rotterdam icnum 4096,Politie naar Rotterdam voor ongeval met letsel,2024-01-02,15:27:49
trauma,a1 ambu 08993 - sportlaan rosmalen rit 1881 regio 21,Traumaheli naar Sportlaan in Rosmalen,2024-01-02,15:27:12
brandweer,p 1 bad-01 ass. ambu deur openen ernst cahnsingel amsterdam 132531,Brandweer met spoed naar Ernst Cahnsingel in Amsterdam,2024-01-02,15:44:25
brandweer,p 1 brt-03 br woning schoorsteen hofdijksweg 0ddorp zh 174932,Brandweer met spoed voor woningbrand schoorsteenbrand,2024-01-02,15:42:59
