Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
trauma,hollandseweg wageningen,Traumaheli naar Wageningen,2023-10-30,12:36:08
trauma,a1 ambu 08993 - oleanderstraat almere rit 282917 mka flevo,Traumaheli naar Oleanderstraat in Almere,2023-10-30,11:00:18
trauma,a1 ambu 08993 - frieslandlaan heemstede rit 282880 mka nh,Traumaheli naar Frieslandlaan in Heemstede,2023-10-30,10:31:25
brandweer,p 1 399213 letsel van hertumweg goes,Ongeval met letsel op van Hertumweg in Goes,2023-10-31,16:56:16
brandweer,p 1 399346 steekpartij bongerd goes,Steekpartij op Bongerd in Goes,2023-10-31,16:55:29
brandweer,gaarne contact mkb! contact mkb ovd-bz world port center wilhelminakade rotterdam,Brandweer naar Wilhelminakade in Rotterdam,2023-10-31,16:54:37
politie,contact oc 274403,Politie,2023-10-31,16:53:01
brandweer,p 2 bdh-01 stank/hind. lucht koolmonoxide de duinsloot noordwijkerhout 161930,Brandweer met gepaste spoed naar De Duinsloot in Noordwijkerhout,2023-10-31,17:20:33
brandweer,u bent niet langer actief in de functie communicatie adviseur copi.,Brandweer,2023-10-31,17:18:34
brandweer,u bent nu actief in de functie communicatie adviseur copi.,Brandweer,2023-10-31,17:18:12
brandweer,p 1 bzb-02 middel wo persoon te water willem hendrikstraat graauw 196731,Persoon te water op Willem Hendrikstraat in Graauw,2023-10-31,17:15:42
brandweer,p 1 bzb-02 persoon te water gezagvoerder drone willem hendrikstraat graauw,Persoon te water op Willem Hendrikstraat in Graauw,2023-10-31,17:15:42
brandweer,p 2 blb-02 stank/hind. lucht koolmonoxide meting postbaan wanssum 232131,Brandweer met gepaste spoed naar Postbaan in Wanssum,2023-10-31,17:15:24
brandweer,p 1 bon-01 hv weg letsel oude deldenerweg veldbeekweg enschede 054431 059097 051131,Ongeval met letsel op Oude Deldenerweg in Enschede,2023-10-31,17:14:22
brandweer,p 1 bnn-02 oms beheerssysteem watercampus oostergoweg leeuwarden 026131,Automatisch brandalarm op Oostergoweg in Leeuwarden,2023-10-31,17:14:20
brandweer,p 2 bob-01 br container bolakkerweg liempde 212231,Buitenbrand (container) op Bolakkerweg in Liempde,2023-10-31,17:14:05
brandweer,graag bellen meldkamer ivm ongeval gaslekkage buiten cannenburglaan 's-gravenhage,Brandweer naar Cannenburglaan in Den Haag voor gaslek,2023-10-31,17:13:05
brandweer,p 1 bnh-20 oms brandmelding bemanningscentrum havenmeesterweg schiphol 129230,Automatisch brandalarm op Havenmeesterweg in Luchthaven Schiphol,2023-10-31,17:09:49
brandweer,p 1 bzb-02 persoon te water willem hendrikstraat graauw 196770,Persoon te water op Willem Hendrikstraat in Graauw,2023-10-31,17:07:18
brandweer,p 2 blb-01 br buiten maasnielderweg roermond 235169,Buitenbrand op Maasnielderweg in Roermond,2023-10-31,17:06:48
brandweer,p 2 br gerucht zc santvoorde troelstralaan baarn 098032,Brandgerucht op Troelstralaan in Baarn,2023-10-31,17:05:44
brandweer,p 2 bdh-04 ongeval binnen van groeneveltlaan wassenaar 155030,Ongeval op Van Groeneveltlaan in Wassenaar,2023-10-31,17:05:10
brandweer,gaarne contact mkb! contact mkb world port center wilhelminakade rotterdam,Brandweer naar Wilhelminakade in Rotterdam,2023-10-31,17:04:39
brandweer,ovd-rws zld graag met voorrang contact oc brandweer boz,Brandweer naar Zuidland,2023-10-31,17:04:39
brandweer,p 2 blb-01 br buiten maasnielderweg roermond 235131,Buitenbrand op Maasnielderweg in Roermond,2023-10-31,17:04:28
brandweer,p 2 bad-01 brandgerucht betreft: oms vve blok 46 bc parkeren eva besnyostraat amsterdam 134131,Brandgerucht op Eva Besnyöstraat in Amsterdam,2023-10-31,17:02:29
politie,graag contact oc apeldoorn 911,Politie naar Apeldoorn,2023-10-31,17:22:12
politie,aanrijding letsel riviersingel tegelen,Politie naar Riviersingel in Tegelen voor ongeval met letsel,2023-10-31,17:21:50
politie,3 dier in problemen aveling hoogvliet rotterdam icnum 586088,Politie naar Aveling in Hoogvliet Rotterdam,2023-10-31,17:20:40
politie,aanrijding letsel lindenlaan molenhoek,Politie naar Lindenlaan in Molenhoek voor ongeval met letsel,2023-10-31,17:19:35
politie,1 ongeval wegvervoer letsel groene kruisweg spijkenisse icnum 586071,Geen beschrijving beschikbaar,2023-10-31,17:18:34
politie,aanrijding letsel oude deldenerweg veldbeekweg enschede 685213,Politie naar Oude Deldenerweg in Enschede voor ongeval met letsel,2023-10-31,17:14:22
politie,2 ongeval wegvervoer materieel president rooseveltweg rotterdam icnum 586042,Politie naar President Rooseveltweg in Rotterdam voor Ongeval Wegvervoer Materieel,2023-10-31,17:14:22
politie,u bent niet langer actief in de functie communicatie politie piket actief.,Politie,2023-10-31,17:08:54
politie,aanrijding letsel dennenstraat nijmegen 685179,Politie naar Dennenstraat in Nijmegen voor ongeval met letsel,2023-10-31,17:02:22
politie,3 loslopende dieren weelsedijk strijen icnum 586039,Politie naar Weelsedijk in Strijen,2023-10-31,16:56:50
trauma,a1 mmt dia 13991 timmerwerf enkhuizen 97922,Traumaheli naar Timmerwerf in Enkhuizen,2023-10-31,17:17:12
brandweer,p 1 br woning zolder aidalaan nieuwegein 092052 098533,Woningbrand op Aidalaan in Nieuwegein,2023-10-31,17:35:50
brandweer,p 1 bad-02 ass. ambu afhijsen kruitberg amsterdam 134151 134131,Assistentie ambulance voor afhijsen patiënt op Kruitberg in Amsterdam,2023-10-31,17:34:10
brandweer,p 1 bzb-02 middel wo graag tel. contact 196695,Brandweer met spoed,2023-10-31,17:33:59
brandweer,p 1 bmd-01 hv weg letsel thv: licht voorstraat lelystad 256091 255131 255132,Ongeval met letsel op Voorstraat in Lelystad,2023-10-31,17:33:47
brandweer,p 2 bzb-04 stank/hind. lucht meting okkerlaak zevenbergen 201139,Brandweer met gepaste spoed naar Okkerlaak in Zevenbergen,2023-10-31,17:33:25
brandweer,p 1 ongeval wegvervoer letsel a9 li diemen,Ongeval met letsel op A9 in Diemen,2023-10-31,17:33:20
brandweer,p 1 bzb-03 stank/hind. lucht meting norbartstraat etten-leur 203431,Brandweer met spoed naar Norbartstraat in Etten-Leur,2023-10-31,17:31:20
brandweer,p 2 bzb-02 opkomen kazerne hulst 198604 196604,Brandweer met gepaste spoed naar Hulst,2023-10-31,17:30:33
brandweer,p 2 intrekken alarm brw hv weg letsel n272 - zuid-om gemert,Ongeval met letsel op Zuid-Om in Gemert,2023-10-31,17:29:20
brandweer,p 1 bob-02 hv weg letsel n272 - zuid-om gemert 222881 225191 222841 223271,Ongeval met letsel op Zuid-Om in Gemert,2023-10-31,17:27:37
brandweer,p 2 bnh-01 liftopsluiting wooncomplex de gortpeller de gortpeller zaandam 118031,Assistentie bij liftopsluiting op De Gortpeller in Zaandam,2023-10-31,17:27:07
brandweer,p 1 ongeval wegvervoer letsel julianaplein amsterdam,Ongeval met letsel op Julianaplein in Amsterdam,2023-10-31,17:25:39
brandweer,"prio 4 a12 r - utrechtsebaan 2,5 sgravh ongeval wegvervoer materieel",Brandweer naar A12 in Den Haag voor Ongeval Wegvervoer Materieel,2023-10-31,17:25:05
brandweer,"prio 4 a12 re 8,8 sgravh wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A12 in Den Haag,2023-10-31,17:22:50
politie,ongeval wegvervoer letsel a67 re lierop,Politie naar A67 in Lierop voor ongeval met letsel,2023-10-31,17:32:59
politie,contact mka svp,Politie  voor contact met de meldkamer opnemen,2023-10-31,17:31:38
politie,aanrijding letsel nieuwstraat esdoornlaan vroomshoop 685265,Politie naar Nieuwstraat in Vroomshoop voor ongeval met letsel,2023-10-31,17:30:58
politie,aanrijding letsel zuigerplasdreef voorstraat lelystad,Politie naar Zuigerplasdreef in Lelystad voor ongeval met letsel,2023-10-31,17:30:43
politie,aanrijding letsel voorstraat lelystad,Geen beschrijving beschikbaar,2023-10-31,17:29:29
politie,ongeval wegvervoer letsel n272 - zuid-om gemert,Politie naar Zuid-Om in Gemert voor ongeval met letsel,2023-10-31,17:29:20
brandweer,p 1 brt-02 br bijgebouw eigenhof overschiese kleiweg rotterdam 170531,Brand in bijgebouw op Overschiese Kleiweg in Rotterdam,2023-10-31,17:47:16
brandweer,p 1 bdh-04 br woning dorpsstraat zoetermeer 159650 155330 155230 159592,Woningbrand op Dorpsstraat in Zoetermeer,2023-10-31,17:46:29
brandweer,p 1 bzb-03 hv overig norbartstraat etten-leur 203093,Brandweer met spoed naar Norbartstraat in Etten-Leur,2023-10-31,17:41:37
brandweer,p 2 brt-01 oms brandmelding de blink bergweg rotterdam 170631,Automatisch brandalarm op Bergweg in Rotterdam,2023-10-31,17:41:16
politie,"prio 1, vaartuig motor / stuur problemen, hrn1",Politie met spoed voor vaartuig in problemen,2023-10-31,17:44:22
politie,1 ongeval wegvervoer letsel oudedijk rotterdam icnum 586127,Politie naar Oudedijk in Rotterdam voor ongeval met letsel,2023-10-31,17:44:12
politie,"ongeval/wegvervoer/letsel prio 1 groningen a7 li - weg der verenigde naties 193,8",Ongeval met letsel op A7 in Groningen,2023-10-31,17:40:46
brandweer,p 2 bdh-05 brandgerucht gemeentehuis rijswijk bogaardplein rijswijk zh 155630,Geen beschrijving beschikbaar,2023-10-31,17:58:14
brandweer,p 2 herbezet./kazerneren kazerne frobenstraat rotterdam sk05,Brandweer met gepaste spoed naar Frobenstraat in Rotterdam,2023-10-31,17:57:54
brandweer,p 1 bdh-04 middel br br woning dorpsstraat zoetermeer 157782 159599,Geen beschrijving beschikbaar,2023-10-31,17:57:33
brandweer,p 1 brt-02 middel br br agrarisch eigenhof overschiese kleiweg rotterdam,Brand bij agrarisch bedrijf op Overschiese Kleiweg in Rotterdam,2023-10-31,17:57:14
brandweer,p 2 herbezet./kazerneren kazerne schiedam schiedam sk04,Brandweer met gepaste spoed naar Schiedam,2023-10-31,17:57:03
brandweer,p 1 brt-02 middel br br agrarisch eigenhof overschiese kleiweg rotterdam,Brand bij agrarisch bedrijf op Overschiese Kleiweg in Rotterdam,2023-10-31,17:57:00
brandweer,p 1 bnh-01 reanimatie john deelaan hoofddorp 124330,Assistentie bij reanimatie op John Deelaan in Hoofddorp,2023-10-31,17:56:31
brandweer,p 2 blb-02 brandgerucht kerkstraat hulsberg 243441,Brandgerucht op Kerkstraat in Hulsberg,2023-10-31,17:56:14
brandweer,prins bernhardbrug vrijhouden voor hulpdiensten,Brandweer,2023-10-31,17:54:16
brandweer,p 2 blb-03 brandgerucht fletcher hotel milaanstraat sittard 244631,Brandgerucht op Milaanstraat in Sittard,2023-10-31,17:52:48
brandweer,p 2 blb-03 brandgerucht fletcher hotel milaanstraat sittard 244231,Brandgerucht op Milaanstraat in Sittard,2023-10-31,17:51:13
brandweer,p 2 bnh-02 oms brandmelding raphaelstichting - iduna duinweg schoorl 104241,Automatisch brandalarm op Duinweg in Schoorl,2023-10-31,17:49:12
brandweer,p 1 brt-02 br agrarisch eigenhof overschiese kleiweg rotterdam 170551 170431 179192,Brand bij agrarisch bedrijf op Overschiese Kleiweg in Rotterdam,2023-10-31,17:48:50
politie,aanrijding letsel lange water middachtensingel arnhem 685329,Politie naar Lange Water in Arnhem voor ongeval met letsel,2023-10-31,17:58:28
politie,aanrijding letsel hortensiastraat wethouder alferinkweg zwolle 685315,Politie naar Hortensiastraat in Zwolle voor ongeval met letsel,2023-10-31,17:56:58
politie,"ongeval/wegvervoer/letsel prio 1 drachten n31 re - kp drachten 76,0 v",Ongeval met letsel in Drachten,2023-10-31,17:53:55
politie,aanvaring letsel van karnebeekstraat zwolle 685230,Geen beschrijving beschikbaar,2023-10-31,17:49:04
politie,aanrijding letsel muntmeesterdreef dronten,Politie naar Muntmeesterdreef in Dronten voor ongeval met letsel,2023-10-31,17:48:52
brandweer,proefalarm avond brandweer veiligheidsregio rotterdam rijnmond.,Proefalarm in Rotterdam,2023-10-31,18:15:35
brandweer,p 1 brt-02 middel br br agrarisch eigenhof overschiese kleiweg rotterdam 179201,Brand bij agrarisch bedrijf op Overschiese Kleiweg in Rotterdam,2023-10-31,18:14:54
brandweer,p 2 bon-03 ophalen zichtscherm waalbandijk haaften 086631,Brandweer met gepaste spoed naar Waalbandijk in Haaften,2023-10-31,18:14:33
brandweer,p 1 bnn-01 stank/hind. lucht gaslucht binnen meting rembrandtlaan heerenveen 026793 026432,Gaslucht op Rembrandtlaan in Heerenveen,2023-10-31,18:11:59
brandweer,p 1 ongeval wegvervoer letsel scheldestraat amsterdam,Ongeval met letsel op Scheldestraat in Amsterdam,2023-10-31,18:10:54
brandweer,"prio 2 a20 li 17,2 maasld verdacht persoon",Geen beschrijving beschikbaar,2023-10-31,18:10:31
brandweer,spoedambu prinses margrietsluis,Brandweer,2023-10-31,18:07:51
politie,2 ongeval wegvervoer materieel pleinweg rotterdam icnum 586188,Geen beschrijving beschikbaar,2023-10-31,18:17:44
politie,u bent nu actief in de functie ca rot piket.,Politie,2023-10-31,18:17:35
politie,aanrijding letsel ecall:  n347 re enter 685363,Politie naar N347 in Enter voor ongeval met letsel,2023-10-31,18:16:10
politie,"aanrijding letsel n347 li 17,2 enter 685358",Politie naar N347 in Enter voor ongeval met letsel,2023-10-31,18:14:14
politie,ongeval/wegvervoer/letsel prio 1 groningen a7 li - weg der verenigde naties,Ongeval met letsel op A7 in Groningen,2023-10-31,18:04:52
politie,aanrijding letsel frieseweg kampen 685335,Politie naar Frieseweg in Kampen voor ongeval met letsel,2023-10-31,18:04:18
trauma,arnhem lange water,Traumaheli naar Lange Water in Arnhem,2023-10-31,18:09:12
brandweer,p 1 bnh-01 persoon te water den oeverseweg koningin beatrixlaan slootdorp 106513 106594 105037,Persoon te water op Den Oeverseweg in Slootdorp,2023-10-31,18:26:43
brandweer,p 1 399451 letsel rithsestraat princenhagelaan rithsestraat breda,Ongeval met letsel op Rithsestraat in Breda,2023-10-31,18:22:49
brandweer,p 2 blb-01 brandgerucht westrom de hanze roermond 235169,Brandgerucht in Roermond,2023-10-31,18:19:59
brandweer,prio 2 afrit a20 li - maassluis 7 maasld verdacht persoon,Brandweer met gepaste spoed naar A20,2023-10-31,18:19:14
brandweer,p 2 blb-01 brandgerucht westrom de hanze roermond 235131,Brandgerucht in Roermond,2023-10-31,18:18:03
brandweer,##settime 18:18:00 31-10-2023##,Geen beschrijving beschikbaar,2023-10-31,18:17:59
brandweer,u bent niet langer actief in de functie ca rot piket.,Brandweer,2023-10-31,18:17:35
politie,aanrijding letsel siemelinksweg deventer 685384,Politie naar Siemelinksweg in Deventer voor ongeval met letsel,2023-10-31,18:27:07
politie,aanrijding letsel koningsweg dorresteinweg soest,Politie naar Koningsweg in Soest voor ongeval met letsel,2023-10-31,18:18:53
brandweer,p 5 proefalarm geplande actie meldkamer noord-holland zijlweg haarlem,Brandweer met spoed naar Zijlweg in Haarlem,2023-10-31,18:29:55
politie,aanrijding letsel roermondsepoort venlo,Politie naar Roermondsepoort in Venlo voor ongeval met letsel,2023-10-31,18:36:52
politie,graag contact oc apeldoorn gms407,Politie naar Apeldoorn,2023-10-31,18:35:31
brandweer,p 1 bzb-01 hv weg letsel almkerkseweg woudrichem 205271,Ongeval met letsel op Almkerkseweg in Woudrichem,2023-10-31,18:47:44
brandweer,p 1 399481 letsel almkerkseweg woudrichem,Ongeval met letsel op Almkerkseweg in Woudrichem,2023-10-31,18:47:44
brandweer,p 1 bzb-01 hv weg letsel almkerkseweg woudrichem 205092 205634,Ongeval met letsel op Almkerkseweg in Woudrichem,2023-10-31,18:47:01
brandweer,graag contact meldkamer brandweer.,Brandweer,2023-10-31,18:45:14
brandweer,p 2 bnn-02 liftopsluiting energiewacht amerikaweg assen 038232,Assistentie bij liftopsluiting op Amerikaweg in Assen,2023-10-31,18:42:20
brandweer,p 2 bdh-02 rookmelder buitenom 's-gravenhage 157830,Rookmelder op Buitenom in Den Haag,2023-10-31,18:40:37
brandweer,ovdbz graag telefonisch contact caco,Brandweer,2023-10-31,18:39:18
brandweer,p 1 bdh-01 oms brandmelding haagse hoge huis waldorpstraat 's-gravenhage 157630,Automatisch brandalarm op Waldorpstraat in Den Haag,2023-10-31,18:39:09
brandweer,p 2 brt-01 stank/hind. lucht mauritsstraat capelle aan den ijssel 171131,Brandweer met gepaste spoed naar Mauritsstraat in Capelle Aan Den Ijssel,2023-10-31,18:38:52
politie,aanrijding letsel n291 - ottersumseweg gennep,Politie naar Ottersumseweg in Gennep voor ongeval met letsel,2023-10-31,18:43:07
politie,incident 685413 graag contact oc apeldoorn,Politie naar Apeldoorn,2023-10-31,18:41:43
brandweer,p 2 bon-02 stank/hind. lucht gaslucht binnen ceintuurbaan deventer 042830,Gaslucht op Ceintuurbaan in Deventer,2023-10-31,18:52:16
brandweer,"p 2 brt-01 stank/hind. lucht ags, ovd-b mauritsstraat capelle aan den ijssel 179021 179193",Brandweer met gepaste spoed naar Mauritsstraat in Capelle Aan Den Ijssel,2023-10-31,18:50:56
brandweer,p 2 bob-01 ass. ambu dintel veldhoven 224541,Brandweer met gepaste spoed naar Dintel in Veldhoven,2023-10-31,18:50:30
politie,1 ongeval wegvervoer letsel varkenoordseviaduct rotterdam icnum 586250,Politie naar Rotterdam voor ongeval met letsel,2023-10-31,18:58:28
politie,aanrijding letsel weidebloemenlaan woerden,Geen beschrijving beschikbaar,2023-10-31,18:56:01
politie,ongeval wegvervoer letsel shell anthony fokkerwegja eindhoven,Politie naar Anthony Fokkerweg in Eindhoven voor ongeval met letsel,2023-10-31,18:49:50
politie,"graag contact mka, dank u",Politie  voor contact met de meldkamer opnemen,2023-10-31,18:49:29
trauma,a1 ambu 08993 - vuren mildijk,Traumaheli naar Mildijk in Vuren,2023-10-31,18:55:04
trauma,a1 ambu 17902 almkerkseweg woudrichem woudrm bon 152903,Traumaheli,2023-10-31,18:54:42
trauma,a1 dia: ja ambu 17992 mildijk 4214ds vuren vuren bon 152902,Traumaheli naar 4214DS,2023-10-31,18:52:03
brandweer,"prio 4 a44 re - rijksstraatweg,3 wassnr ongeval wegvervoer materieel",Brandweer naar Rijksstraatweg in Wassenaar voor Ongeval Wegvervoer Materieel,2023-10-31,19:19:29
brandweer,test test test!!!! brt-04 br buiten kazerne hoogvliet rotterdam v rietbroek hoogvliet rotterdam 172231,Geen beschrijving beschikbaar,2023-10-31,19:19:26
brandweer,p oefening bzb-kaz- oefening hooiweg waspik 207133,Brandweer naar Hooiweg in Waspik  dit betreft een oefening,2023-10-31,19:15:25
brandweer,oefening p 1 bnn-10 br bijgebouw loods/grote schuur gremmer constructie bv scheemderzwaag scheemda 012933,Brand in bijgebouw op Scheemderzwaag in Scheemda,2023-10-31,19:14:41
brandweer,p 1 399508 letsel lichttorenhoofd etten-leur,Ongeval met letsel op Lichttorenhoofd in Etten-Leur,2023-10-31,19:13:08
brandweer,test test test op verzoek.,Brandweer   test/oefening,2023-10-31,19:12:46
brandweer,p 2 brt-01 stank/hind. lucht mauritsstraat capelle aan den ijssel 171132,Brandweer met gepaste spoed naar Mauritsstraat in Capelle Aan Den Ijssel,2023-10-31,19:10:37
brandweer,p 2 brt-03 oms brandmelding robedrijf gemeente rotterdam zuidlaardermeer rotterdam 171031,Automatisch brandalarm op Zuidlaardermeer in Rotterdam,2023-10-31,19:07:46
brandweer,"p 2 brt-01 stank/hind. lucht ovd-bz ovd-b, ags mauritsstraat capelle aan den ijssel",Brandweer met gepaste spoed naar Mauritsstraat in Capelle Aan Den Ijssel,2023-10-31,19:06:41
brandweer,p 2 bnn-04 dier in problemen oranjekanaal n.z. zuidveld 038341,Dier in problemen op Oranjekanaal N.Z. in Zuidveld,2023-10-31,19:06:18
brandweer,p 1 bnn-03 ongeval wegvervoer auto westenesscherstraat emmen 038671,Ongeval op Westenesscherstraat in Emmen,2023-10-31,19:05:20
brandweer,p 1 bnn-03 ongeval wegvervoer auto westenesscherstraat emmen 038693 038633,Ongeval op Westenesscherstraat in Emmen,2023-10-31,19:04:12
brandweer,p 2 bob-01 ass. ambu dintel veldhoven 224551,Geen beschrijving beschikbaar,2023-10-31,19:03:47
brandweer,p 2 bnh-02 liftopsluiting hotel zeerust boodtlaan de koog 105931,Geen beschrijving beschikbaar,2023-10-31,19:01:59
politie,2 ongeval wegvervoer materieel marconistraat rotterdam icnum 586299,Politie naar Marconistraat in Rotterdam voor Ongeval Wegvervoer Materieel,2023-10-31,19:23:24
politie,2 ongeval wegvervoer materieel marconistraat rotterdam icnum 586298,Politie naar Marconistraat in Rotterdam voor Ongeval Wegvervoer Materieel,2023-10-31,19:23:24
politie,graag contact oc lls,Politie,2023-10-31,19:22:12
politie,aanrijding letsel molenstraat woerden,Politie naar Molenstraat in Woerden voor ongeval met letsel,2023-10-31,19:19:27
politie,graag contact oc apeldoorn - gms479,Politie naar Apeldoorn,2023-10-31,19:13:21
politie,svp contact mka,Politie  voor contact met de meldkamer opnemen,2023-10-31,19:12:05
politie,aanrijding letsel laaressingel minkmaatstraat enschede 685488,Politie naar Laaressingel in Enschede voor ongeval met letsel,2023-10-31,19:11:20
politie,aanrijding letsel n305 re - waterlandseweg almere,Politie naar Waterlandseweg in Almere voor ongeval met letsel,2023-10-31,19:09:31
politie,ongeval/wegvervoer/letsel prio 1 emmen westenesscherstraat,Ongeval met letsel op Westenesscherstraat in Emmen,2023-10-31,19:05:20
politie,aanrijding letsel twekkelerweg hengelo 685464,Politie naar Hengelo voor ongeval met letsel,2023-10-31,19:00:59
